Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Daily Returns %
2021-03-23,391.9100036621094,393.4599914550781,388.6600036621094,389.5,381.221435546875,90686600,SPY,-0.6149380315862498
2021-03-24,391.0,392.75,387.4700012207031,387.5199890136719,379.2834777832031,97588600,SPY,-0.8900283852501598
2021-03-25,385.9800109863281,390.54998779296875,383.8999938964844,389.70001220703125,381.4172058105469,116128600,SPY,0.9637807955901871
2021-03-26,390.92999267578125,396.4100036621094,390.2900085449219,395.9800109863281,387.563720703125,114409100,SPY,1.2917960773439863
2021-03-29,394.3999938964844,396.75,392.80999755859375,395.7799987792969,387.3679504394531,108107600,SPY,0.3498998235721832
2021-03-30,394.4200134277344,395.45001220703125,393.0199890136719,394.7300109863281,386.3402404785156,76262200,SPY,0.07859579839767633
2021-03-31,395.3399963378906,398.0,395.30999755859375,396.3299865722656,387.90625,112734200,SPY,0.2504148944061991
2021-04-01,398.3999938964844,400.6700134277344,398.17999267578125,400.6099853515625,392.09527587890625,99682900,SPY,0.5547167391905994
2021-04-05,403.4599914550781,406.94000244140625,403.3800048828125,406.3599853515625,397.72308349609375,91684800,SPY,0.7187810335358282
2021-04-06,405.760009765625,407.239990234375,405.3999938964844,406.1199951171875,397.4881591796875,62021000,SPY,0.08871878521750694
2021-04-07,405.94000244140625,406.9599914550781,405.45001220703125,406.5899963378906,397.94818115234375,55836300,SPY,0.16012068103049187
2021-04-08,407.92999267578125,408.5799865722656,406.92999267578125,408.5199890136719,399.837158203125,57863100,SPY,0.14463176243075324
2021-04-09,408.3900146484375,411.6700134277344,408.260009765625,411.489990234375,402.7440490722656,61104600,SPY,0.759072326635144
2021-04-12,410.8500061035156,411.92999267578125,410.20001220703125,411.6400146484375,402.890869140625,56704900,SPY,0.1922863656287323
2021-04-13,411.5299987792969,413.5299987792969,411.1199951171875,412.8599853515625,404.08489990234375,56551000,SPY,0.32318095308014116
2021-04-14,412.8299865722656,413.9599914550781,410.8699951171875,411.45001220703125,402.7049255371094,61659900,SPY,-0.33427183347128575
2021-04-15,413.739990234375,416.1600036621094,413.69000244140625,415.8699951171875,407.0309143066406,60229800,SPY,0.5148172603779241
2021-04-16,417.25,417.9100036621094,415.7300109863281,417.260009765625,408.3913879394531,82037300,SPY,0.0023989851707609347
2021-04-19,416.260009765625,416.739990234375,413.7900085449219,415.2099914550781,406.38494873046875,78498500,SPY,-0.2522505851902726
2021-04-20,413.9100036621094,415.0899963378906,410.5899963378906,412.1700134277344,403.40960693359375,81851800,SPY,-0.4203788792201845
2021-04-21,411.510009765625,416.2900085449219,411.3599853515625,416.07000732421875,407.2267150878906,66793000,SPY,1.1081133995235963
2021-04-22,415.8900146484375,416.7799987792969,411.1300048828125,412.2699890136719,403.5074462890625,97582800,SPY,-0.8704286006543642
2021-04-23,412.8699951171875,418.25,412.7900085449219,416.739990234375,407.88250732421875,73209200,SPY,0.9373398800968946
2021-04-26,417.44000244140625,418.2200012207031,416.80999755859375,417.6099853515625,408.73394775390625,52182400,SPY,0.040720321282603854
2021-04-27,417.92999267578125,418.1400146484375,416.29998779296875,417.5199890136719,408.6458435058594,51303100,SPY,-0.09810343102784794
2021-04-28,417.80999755859375,419.010009765625,416.8999938964844,417.3999938964844,408.5284729003906,51238900,SPY,-0.09813160635340613
2021-04-29,420.32000732421875,420.7200012207031,416.44000244140625,420.05999755859375,411.13189697265625,78544300,SPY,-0.06185995458085307
2021-04-30,417.6300048828125,418.5400085449219,416.3399963378906,417.29998779296875,408.4305419921875,85527000,SPY,-0.07902140315237963
2021-05-03,419.42999267578125,419.8399963378906,417.6700134277344,418.20001220703125,409.31146240234375,68128300,SPY,-0.29325048046832763
2021-05-04,416.07000732421875,416.6000061035156,411.6700134277344,415.6199951171875,406.7862243652344,101591200,SPY,-0.10815780976987897
2021-05-05,417.3800048828125,417.6300048828125,415.1499938964844,415.75,406.91351318359375,60162200,SPY,-0.3905325755291405
2021-05-06,415.8299865722656,419.2099914550781,413.67999267578125,419.07000732421875,410.1629638671875,74321400,SPY,0.7791695780915149
2021-05-07,419.8900146484375,422.82000732421875,419.1600036621094,422.1199951171875,413.1481018066406,67733800,SPY,0.5310868062954777
2021-05-10,422.5,422.739990234375,417.80999755859375,417.94000244140625,409.05694580078125,81852400,SPY,-1.0792893629807692
2021-05-11,413.1000061035156,415.2699890136719,410.05999755859375,414.2099914550781,405.4062194824219,116888000,SPY,0.2686965226730975
2021-05-12,411.2300109863281,412.5899963378906,404.0,405.4100036621094,396.79327392578125,134811000,SPY,-1.4152681391758257
2021-05-13,407.07000732421875,412.3500061035156,407.0199890136719,410.2799987792969,401.55975341796875,106394000,SPY,0.7885600504390552
2021-05-14,413.2099914550781,417.489990234375,413.17999267578125,416.5799865722656,407.7258605957031,82201600,SPY,0.815564770183895
2021-05-17,415.3900146484375,416.3900146484375,413.3599853515625,415.5199890136719,406.6883850097656,65129200,SPY,0.03128971825294787
2021-05-18,415.79998779296875,416.05999755859375,411.7699890136719,411.94000244140625,403.18450927734375,59810200,SPY,-0.9283274326319673
2021-05-19,406.9200134277344,411.04998779296875,405.3299865722656,410.8599853515625,402.12738037109375,106467100,SPY,0.9682423557001655
2021-05-20,411.79998779296875,416.6300048828125,411.6700134277344,415.2799987792969,406.4534912109375,78022200,SPY,0.8450731154653871
2021-05-21,416.8699951171875,418.20001220703125,414.45001220703125,414.94000244140625,406.1207275390625,76578700,SPY,-0.4629723171222012
2021-05-24,417.3399963378906,420.32000732421875,417.0799865722656,419.1700134277344,410.26080322265625,51376700,SPY,0.4384954966938071
2021-05-25,420.3299865722656,420.7099914550781,417.6199951171875,418.239990234375,409.3505554199219,57451400,SPY,-0.4972275128249268
2021-05-26,418.8699951171875,419.6099853515625,417.760009765625,419.07000732421875,410.1629638671875,43088600,SPY,0.047750425994416826
2021-05-27,420.1700134277344,420.7200012207031,418.989990234375,419.2900085449219,410.37823486328125,56707700,SPY,-0.20944019199120054
2021-05-28,420.9700012207031,421.25,419.7900085449219,420.0400085449219,411.11236572265625,58520200,SPY,-0.22091661474321542
2021-06-01,422.57000732421875,422.7200012207031,419.20001220703125,419.6700134277344,410.75018310546875,54216600,SPY,-0.6862753735996557
2021-06-02,420.3699951171875,421.2300109863281,419.2900085449219,420.3299865722656,411.39617919921875,49097100,SPY,-0.009517459710872497
2021-06-03,417.8500061035156,419.989990234375,416.2799987792969,418.7699890136719,409.8692626953125,58138800,SPY,0.220170610678019
2021-06-04,420.75,422.9200134277344,418.8399963378906,422.6000061035156,413.6178894042969,55938800,SPY,0.4396924785539216
2021-06-07,422.5899963378906,422.7799987792969,421.19000244140625,422.19000244140625,413.2166442871094,51555000,SPY,-0.09465294965585308
2021-06-08,423.1099853515625,423.2099914550781,420.32000732421875,422.2799987792969,413.3047180175781,47134300,SPY,-0.1961633147409623
2021-06-09,423.17999267578125,423.260009765625,421.4100036621094,421.6499938964844,412.6880798339844,48436300,SPY,-0.3615479951267643
2021-06-10,422.9599914550781,424.6300048828125,421.54998779296875,423.6099853515625,414.6064453125,51020100,SPY,0.15367739493474283
2021-06-11,424.20001220703125,424.42999267578125,422.82000732421875,424.30999755859375,415.29156494140625,45570800,SPY,0.025927710607613452
2021-06-14,424.42999267578125,425.3699951171875,423.1000061035156,425.260009765625,416.2214050292969,42358500,SPY,0.19556042319511419
2021-06-15,425.4200134277344,425.4599914550781,423.5400085449219,424.4800109863281,415.45794677734375,51508500,SPY,-0.22095867889062704
2021-06-16,424.6300048828125,424.8699951171875,419.9200134277344,422.1099853515625,413.1382751464844,80386100,SPY,-0.5934624266472794
2021-06-17,421.6700134277344,423.0199890136719,419.32000732421875,421.9700012207031,413.0013122558594,90949700,SPY,0.07114278545210372
2021-06-18,417.0899963378906,417.8299865722656,414.70001220703125,414.9200134277344,407.42974853515625,118676300,SPY,-0.5202673114217574
2021-06-21,416.79998779296875,421.05999755859375,415.92999267578125,420.8599853515625,413.26251220703125,72822000,SPY,0.9740877345251785
2021-06-22,420.8500061035156,424.0,420.0799865722656,423.1099853515625,415.47186279296875,57700300,SPY,0.5370034965595302
2021-06-23,423.19000244140625,424.04998779296875,422.510009765625,422.6000061035156,414.9710693359375,49445400,SPY,-0.13941641685458162
2021-06-24,424.8900146484375,425.54998779296875,424.6199951171875,425.1000061035156,417.42596435546875,45110300,SPY,0.04942254414989633
2021-06-25,425.8999938964844,427.0899963378906,425.54998779296875,426.6099853515625,418.90869140625,58129500,SPY,0.16670379555128367
2021-06-28,427.1700134277344,427.6499938964844,425.8900146484375,427.4700012207031,419.753173828125,53159600,SPY,0.07022679109930076
2021-06-29,427.8800048828125,428.55999755859375,427.1300048828125,427.70001220703125,419.9790344238281,35970500,SPY,-0.0420661572700847
2021-06-30,427.2099914550781,428.7799987792969,427.17999267578125,428.05999755859375,420.3325500488281,64827900,SPY,0.1989668126956728
2021-07-01,428.8699951171875,430.6000061035156,428.79998779296875,430.42999267578125,422.65972900390625,53441000,SPY,0.36374602475220613
2021-07-02,431.6700134277344,434.1000061035156,430.5199890136719,433.7200012207031,425.8903503417969,57697700,SPY,0.4748969650892689
2021-07-06,433.7799987792969,434.010009765625,430.010009765625,432.92999267578125,425.1145935058594,68710400,SPY,-0.19595327260538353
2021-07-07,433.6600036621094,434.760009765625,431.510009765625,434.4599914550781,426.61700439453125,63549500,SPY,0.18447350140965932
2021-07-08,428.7799987792969,431.7300109863281,427.5199890136719,430.9200134277344,423.1408996582031,97595200,SPY,0.4990938603782719
2021-07-09,432.5299987792969,435.8399963378906,430.7099914550781,435.5199890136719,427.6578674316406,76238600,SPY,0.6912792737644713
2021-07-12,435.42999267578125,437.3500061035156,434.9700012207031,437.0799865722656,429.18963623046875,52889600,SPY,0.37893436929893604
2021-07-13,436.239990234375,437.8399963378906,435.30999755859375,435.5899963378906,427.7265625,52911300,SPY,-0.14899915437260997
2021-07-14,437.3999938964844,437.9200134277344,434.9100036621094,436.239990234375,428.36480712890625,64130400,SPY,-0.26520431602564287
2021-07-15,434.80999755859375,435.5299987792969,432.7200012207031,434.75,426.9017639160156,55126400,SPY,-0.013798569244182317
2021-07-16,436.010009765625,436.05999755859375,430.9200134277344,431.3399963378906,423.5533142089844,75874700,SPY,-1.07107940715506
2021-07-19,426.19000244140625,431.4100036621094,421.9700012207031,424.9700012207031,417.2983093261719,147987000,SPY,-0.28625758786325683
2021-07-20,425.67999267578125,432.4200134277344,424.8299865722656,431.05999755859375,423.2783508300781,99608200,SPY,1.2638613454661882
2021-07-21,432.3399963378906,434.70001220703125,431.010009765625,434.54998779296875,426.7053527832031,64724400,SPY,0.5111697908585192
2021-07-22,434.739990234375,435.7200012207031,433.69000244140625,435.4599914550781,427.59893798828125,47878500,SPY,0.16561651490008114
2021-07-23,437.5199890136719,440.29998779296875,436.7900085449219,439.94000244140625,431.9980773925781,63766600,SPY,0.5531206547133902
2021-07-26,439.30999755859375,441.0299987792969,439.260009765625,441.0199890136719,433.0585632324219,43719200,SPY,0.38924483043435676
2021-07-27,439.9100036621094,439.94000244140625,435.989990234375,439.010009765625,431.08489990234375,67397100,SPY,-0.20458591279857588
2021-07-28,439.67999267578125,440.29998779296875,437.30999755859375,438.8299865722656,430.9081115722656,52472400,SPY,-0.19332380769538837
2021-07-29,439.82000732421875,441.79998779296875,439.80999755859375,440.6499938964844,432.69525146484375,47435300,SPY,0.18871050849075863
2021-07-30,437.9100036621094,440.05999755859375,437.7699890136719,438.510009765625,430.5939025878906,68951200,SPY,0.13701584766229472
2021-08-02,440.3399963378906,440.92999267578125,437.2099914550781,437.5899963378906,429.69049072265625,58783300,SPY,-0.6245174235523712
2021-08-03,438.44000244140625,441.2799987792969,436.1000061035156,441.1499938964844,433.1862487792969,58053900,SPY,0.6180985858926712
2021-08-04,439.7799987792969,441.1199951171875,438.7300109863281,438.9800109863281,431.055419921875,46732200,SPY,-0.18190636117815423
2021-08-05,440.2200012207031,441.8500061035156,439.8800048828125,441.760009765625,433.78521728515625,38969700,SPY,0.3498270275433932
2021-08-06,442.1000061035156,442.94000244140625,441.79998779296875,442.489990234375,434.50201416015625,46930000,SPY,0.08821174518782116
2021-08-09,442.4599914550781,442.79998779296875,441.30999755859375,442.1300048828125,434.1485290527344,41222600,SPY,-0.07457997980346834
2021-08-10,442.6099853515625,443.44000244140625,441.8800048828125,442.67999267578125,434.6885986328125,43339300,SPY,0.01581693286091221
2021-08-11,443.82000732421875,443.8800048828125,442.6199951171875,443.7799987792969,435.76873779296875,44034300,SPY,-0.009014587954942737
2021-08-12,443.6199951171875,445.260009765625,442.6600036621094,445.1099853515625,437.0747375488281,38909400,SPY,0.3358708468452603
2021-08-13,445.5899963378906,445.94000244140625,445.07000732421875,445.9200134277344,437.8701477050781,39470300,SPY,0.0740629485751512
2021-08-16,444.5299987792969,447.1099853515625,442.8699951171875,446.9700012207031,438.9011535644531,73740000,SPY,0.5488948885579437
2021-08-17,444.239990234375,444.9599914550781,440.8500061035156,444.0400085449219,436.0240783691406,92673900,SPY,-0.04501658874691073
2021-08-18,442.9599914550781,444.6300048828125,438.9200134277344,439.17999267578125,431.25177001953125,89351900,SPY,-0.8533499305162904
2021-08-19,436.2699890136719,441.1400146484375,436.1199951171875,439.8599853515625,431.9195251464844,92812200,SPY,0.8228840920291038
2021-08-20,440.2300109863281,443.7099914550781,439.7099914550781,443.3599853515625,435.3563232421875,72008700,SPY,0.7109861406817128
2021-08-23,445.1600036621094,448.2300109863281,443.44000244140625,447.260009765625,439.1859436035156,54973000,SPY,0.4717418650013303
2021-08-24,447.9700012207031,448.5400085449219,447.4200134277344,447.9700012207031,439.88311767578125,38744700,SPY,0.0
2021-08-25,448.1700134277344,449.4599914550781,447.7699890136719,448.9100036621094,440.80615234375,40529700,SPY,0.1651137318883385
2021-08-26,448.6099853515625,448.8599853515625,446.1600036621094,446.260009765625,438.2039794921875,57829600,SPY,-0.5238348816725275
2021-08-27,447.1199951171875,450.6499938964844,447.05999755859375,450.25,442.1219177246094,77235100,SPY,0.7000368842802801
2021-08-30,450.9700012207031,453.07000732421875,450.7099914550781,452.2300109863281,444.0661926269531,48357400,SPY,0.27939990735843995
2021-08-31,452.1300048828125,452.489990234375,450.9200134277344,451.55999755859375,443.40826416015625,59300200,SPY,-0.12607155421292823
2021-09-01,452.55999755859375,453.1099853515625,451.54998779296875,451.79998779296875,443.6439514160156,48721400,SPY,-0.16793569244409415
2021-09-02,453.32000732421875,454.04998779296875,451.9100036621094,453.19000244140625,445.0088806152344,42501000,SPY,-0.02867839069796875
2021-09-03,451.9800109863281,453.6300048828125,451.54998779296875,453.0799865722656,444.9008483886719,47170500,SPY,0.24336819310594976
2021-09-07,452.7099914550781,452.80999755859375,450.739990234375,451.4599914550781,443.3100891113281,51671500,SPY,-0.27611495738857267
2021-09-08,450.8900146484375,451.6700134277344,448.8599853515625,450.9100036621094,442.77001953125,56181900,SPY,0.004433234940334749
2021-09-09,450.70001220703125,452.57000732421875,448.7200012207031,448.9800109863281,440.8748779296875,57970400,SPY,-0.38162883827769545
2021-09-10,451.0400085449219,451.489990234375,445.30999755859375,445.44000244140625,437.3988037109375,89948200,SPY,-1.2415763562929885
2021-09-13,448.6400146484375,448.9200134277344,444.1099853515625,446.5799865722656,438.5181884765625,83738600,SPY,-0.45917172095898545
2021-09-14,448.1199951171875,448.3399963378906,443.2200012207031,444.1700134277344,436.1517333984375,78197100,SPY,-0.881456246651116
2021-09-15,444.6199951171875,448.4100036621094,443.44000244140625,447.8800048828125,439.7947082519531,78792200,SPY,0.7332125863493311
2021-09-16,447.32000732421875,448.3599853515625,444.0199890136719,447.1700134277344,439.0975341796875,77786700,SPY,-0.033531676211312186
2021-09-17,444.9200134277344,445.3699951171875,441.0199890136719,441.3999938964844,434.82025146484375,118425000,SPY,-0.7911578317485004
2021-09-20,434.8800048828125,436.55999755859375,428.8599853515625,434.0400085449219,427.5699768066406,166445500,SPY,-0.19315588862656022
2021-09-21,436.5299987792969,437.9100036621094,433.07000732421875,433.6300048828125,427.1661071777344,92526100,SPY,-0.6643286611673552
2021-09-22,436.04998779296875,440.0299987792969,433.75,437.8599853515625,431.3330383300781,102350100,SPY,0.41508946434212834
2021-09-23,439.8500061035156,444.8900146484375,439.6000061035156,443.17999267578125,436.5737609863281,76396000,SPY,0.7570732126992255
2021-09-24,441.44000244140625,444.6700134277344,441.2099914550781,443.9100036621094,437.29290771484375,62094800,SPY,0.559532712722603
2021-09-27,442.80999755859375,444.04998779296875,441.8999938964844,442.6400146484375,436.04180908203125,61371100,SPY,-0.038387324381436855
2021-09-28,439.69000244140625,440.0400085449219,432.94000244140625,433.7200012207031,427.2547607421875,130436300,SPY,-1.3577750659679138
2021-09-29,435.19000244140625,437.0400085449219,433.8500061035156,434.45001220703125,427.973876953125,82329200,SPY,-0.17003842694539653
2021-09-30,436.0199890136719,436.7699890136719,428.7799987792969,429.1400146484375,422.7430725097656,140506000,SPY,-1.5779034307114406
2021-10-01,430.9800109863281,436.0299987792969,427.2300109863281,434.239990234375,427.7669677734375,129240100,SPY,0.7564107765894252
2021-10-04,433.0,433.9599914550781,426.3599853515625,428.6400146484375,422.25048828125,128570000,SPY,-1.0069250234555427
2021-10-05,430.239990234375,435.489990234375,429.3900146484375,433.1000061035156,426.64404296875,90682500,SPY,0.6647489619880801
2021-10-06,429.2699890136719,435.1199951171875,427.5400085449219,434.8999938964844,428.41717529296875,113032200,SPY,1.311530045635962
2021-10-07,438.3900146484375,441.67999267578125,438.20001220703125,438.6600036621094,432.1211242675781,72437500,SPY,0.061586487978835466
2021-10-08,439.4800109863281,439.8900146484375,437.19000244140625,437.8599853515625,431.3330383300781,74557400,SPY,-0.36862328075622597
2021-10-11,437.1600036621094,440.260009765625,434.6199951171875,434.69000244140625,428.2102966308594,65233300,SPY,-0.5650107969649125
2021-10-12,435.6700134277344,436.1000061035156,432.7799987792969,433.6199951171875,427.1562194824219,71181200,SPY,-0.4705438169631834
2021-10-13,434.7099914550781,436.04998779296875,431.5400085449219,435.17999267578125,428.6929931640625,72974000,SPY,0.1081183386491575
2021-10-14,439.0799865722656,442.6600036621094,438.5799865722656,442.5,435.9039001464844,70236800,SPY,0.7789044211359186
2021-10-15,444.75,446.260009765625,444.0899963378906,445.8699951171875,439.2236633300781,66260200,SPY,0.2518257711495222
2021-10-18,443.9700012207031,447.54998779296875,443.2699890136719,447.19000244140625,440.52398681640625,62213200,SPY,0.7252745031983414
2021-10-19,448.9200134277344,450.7099914550781,448.2699890136719,450.6400146484375,443.9225769042969,46996800,SPY,0.38314202291183996
2021-10-20,451.1300048828125,452.7300109863281,451.010009765625,452.4100036621094,445.6661376953125,49571600,SPY,0.2837316883033247
2021-10-21,451.7699890136719,453.8299865722656,451.30999755859375,453.5899963378906,446.8285827636719,41305400,SPY,0.40286149334361193
2021-10-22,453.1300048828125,454.6700134277344,451.04998779296875,453.1199951171875,446.36553955078125,58845100,SPY,-0.002209027324859828
2021-10-25,454.2799987792969,455.8999938964844,452.3900146484375,455.54998779296875,448.75933837890625,45214500,SPY,0.27956084729340563
2021-10-26,457.20001220703125,458.489990234375,455.55999755859375,455.9599914550781,449.1632080078125,56075100,SPY,-0.27122062966866534
2021-10-27,456.45001220703125,457.1600036621094,453.8599853515625,453.94000244140625,447.1733703613281,72438000,SPY,-0.5498980607949988
2021-10-28,455.4599914550781,458.3999938964844,455.45001220703125,458.32000732421875,451.4880676269531,51437900,SPY,0.627940087559306
2021-10-29,455.8699951171875,459.55999755859375,455.55999755859375,459.25,452.4041748046875,70162400,SPY,0.7414405244950645
2021-11-01,460.29998779296875,460.70001220703125,458.20001220703125,460.0400085449219,453.18243408203125,48433600,SPY,-0.05648039429534095
2021-11-02,460.2200012207031,462.2300109863281,460.0799865722656,461.8999938964844,455.0146789550781,48908400,SPY,0.36504121318612415
2021-11-03,461.29998779296875,465.1499938964844,460.8299865722656,464.7200012207031,457.79266357421875,52509800,SPY,0.7413859783732046
2021-11-04,465.3599853515625,467.0,464.989990234375,466.9100036621094,459.9500427246094,52847100,SPY,0.3330794136448781
2021-11-05,469.2799987792969,470.6499938964844,466.9200134277344,468.5299987792969,461.5458679199219,66390600,SPY,-0.15981929806318598
2021-11-08,469.70001220703125,470.2300109863281,468.20001220703125,468.92999267578125,461.9399108886719,50405200,SPY,-0.16393858020821084
2021-11-09,469.32000732421875,469.57000732421875,465.8800048828125,467.3800048828125,460.41302490234375,51149100,SPY,-0.4133645297729753
2021-11-10,465.5799865722656,467.3800048828125,462.0400085449219,463.6199951171875,456.7090759277344,69429700,SPY,-0.420978459471196
2021-11-11,465.2099914550781,465.2900085449219,463.75,463.7699890136719,456.8568115234375,34848500,SPY,-0.30953815865008144
2021-11-12,465.1199951171875,467.8599853515625,464.1099853515625,467.2699890136719,460.30462646484375,53466700,SPY,0.46224499463685315
2021-11-15,468.6400146484375,468.80999755859375,466.2300109863281,467.42999267578125,460.4622497558594,46980500,SPY,-0.2581986033702179
2021-11-16,467.1499938964844,470.489990234375,467.07000732421875,469.2799987792969,462.28466796875,48857500,SPY,0.4559573821346313
2021-11-17,469.0,469.19000244140625,467.4800109863281,468.1400146484375,461.1617126464844,47858300,SPY,-0.18336574660181237
2021-11-18,469.239990234375,470.010009765625,466.3399963378906,469.7300109863281,462.72796630859375,50625600,SPY,0.10442859989583805
2021-11-19,469.6099853515625,470.94000244140625,468.5,468.8900146484375,461.9005432128906,57315600,SPY,-0.15331247749896348
2021-11-22,470.8900146484375,473.5400085449219,467.3500061035156,467.57000732421875,460.60015869140625,72762000,SPY,-0.7050494215082134
2021-11-23,467.2200012207031,469.1000061035156,464.45001220703125,468.19000244140625,461.2109680175781,73206500,SPY,0.20761123628457862
2021-11-24,466.05999755859375,469.57000732421875,465.19000244140625,469.44000244140625,462.4422912597656,61858800,SPY,0.7252295628284555
2021-11-26,462.3399963378906,463.8999938964844,457.7699890136719,458.9700012207031,452.12835693359375,112669600,SPY,-0.7288997585933742
2021-11-29,464.07000732421875,466.55999755859375,461.7300109863281,464.6000061035156,457.6744689941406,86268800,SPY,0.11420664359517542
2021-11-30,462.0,464.0299987792969,455.29998779296875,455.55999755859375,448.7691955566406,148559600,SPY,-1.3939399223823052
2021-12-01,461.6400146484375,464.6700134277344,450.2900085449219,450.5,443.7846374511719,131939200,SPY,-2.4131388733537738
2021-12-02,450.7300109863281,459.07000732421875,450.30999755859375,457.3999938964844,450.5817565917969,127637800,SPY,1.4798177950388507
2021-12-03,459.1700134277344,460.29998779296875,448.9200134277344,453.4200134277344,446.6611022949219,137331600,SPY,-1.2522594751072422
2021-12-06,456.1300048828125,460.7900085449219,453.55999755859375,458.7900085449219,451.9510498046875,98977500,SPY,0.5831678761831892
2021-12-07,464.4100036621094,468.8800048828125,458.6499938964844,468.2799987792969,461.2995910644531,95484700,SPY,0.8333143314464843
2021-12-08,468.70001220703125,470.0,466.8299865722656,469.5199890136719,462.5211181640625,72238800,SPY,0.1749470418785545
2021-12-09,468.1499938964844,469.6300048828125,466.1400146484375,466.3500061035156,459.39837646484375,61272600,SPY,-0.38448954746045705
2021-12-10,469.2300109863281,470.8999938964844,466.510009765625,470.739990234375,463.722900390625,77159800,SPY,0.32179937614665294
2021-12-13,470.19000244140625,470.55999755859375,466.2699890136719,466.57000732421875,459.6150817871094,87724700,SPY,-0.7699004866949747
2021-12-14,463.0899963378906,465.739990234375,460.25,463.3599853515625,456.452880859375,97264100,SPY,0.05830162944717969
2021-12-15,463.4200134277344,470.8599853515625,460.739990234375,470.6000061035156,463.5849914550781,116899300,SPY,1.5493488558410946
2021-12-16,472.57000732421875,472.8699951171875,464.79998779296875,466.45001220703125,459.4968566894531,116568600,SPY,-1.2950451832184773
2021-12-17,461.54998779296875,464.739990234375,458.05999755859375,459.8699951171875,454.6064758300781,135511600,SPY,-0.36398932297985925
2021-12-20,454.4800109863281,455.3999938964844,451.1400146484375,454.9800109863281,449.7724914550781,107134800,SPY,0.1100158396218313
2021-12-21,458.6099853515625,463.2099914550781,456.30999755859375,463.05999755859375,457.760009765625,69806300,SPY,0.970326061178094
2021-12-22,462.7900085449219,467.80999755859375,462.5799865722656,467.69000244140625,462.3370056152344,58890200,SPY,1.0587942276218665
2021-12-23,468.75,472.19000244140625,468.6400146484375,470.6000061035156,465.21368408203125,56439700,SPY,0.39466796875
2021-12-27,472.05999755859375,477.30999755859375,472.010009765625,477.260009765625,471.7974548339844,56808600,SPY,1.1015574786943911
2021-12-28,477.7200012207031,478.80999755859375,476.05999755859375,476.8699951171875,471.4118957519531,47274600,SPY,-0.17792977085816603
2021-12-29,476.9800109863281,478.55999755859375,475.9200134277344,477.4800109863281,472.0149841308594,54503000,SPY,0.10482619574897274
2021-12-30,477.92999267578125,479.0,475.6700134277344,476.1600036621094,470.7100830078125,55329000,SPY,-0.37034482890731707
2021-12-31,475.6400146484375,476.8599853515625,474.6700134277344,474.9599914550781,469.5237731933594,65237400,SPY,-0.14297013968894193
2022-01-03,476.29998779296875,477.8500061035156,473.8500061035156,477.7099914550781,472.2423095703125,72668200,SPY,0.2960326891132013
2022-01-04,479.2200012207031,479.9800109863281,475.5799865722656,477.54998779296875,472.0841369628906,71178700,SPY,-0.3484857525730142
2022-01-05,477.1600036621094,477.9800109863281,468.2799987792969,468.3800048828125,463.01910400390625,104538900,SPY,-1.8400533808181967
2022-01-06,467.8900146484375,470.82000732421875,465.42999267578125,467.94000244140625,462.5841369628906,86858900,SPY,0.010683663126752075
2022-01-07,467.95001220703125,469.20001220703125,464.6499938964844,466.0899963378906,460.7552795410156,85111600,SPY,-0.39748174390851676
2022-01-10,462.70001220703125,465.739990234375,456.6000061035156,465.510009765625,460.1819763183594,119362000,SPY,0.6073044055456909
2022-01-11,465.2300109863281,469.8500061035156,462.04998779296875,469.75,464.3734436035156,74303100,SPY,0.9715600685538547
2022-01-12,471.5899963378906,473.20001220703125,468.94000244140625,471.0199890136719,465.6288757324219,67605400,SPY,-0.1208692569064472
2022-01-13,472.19000244140625,472.8800048828125,463.44000244140625,464.5299987792969,459.2131652832031,91173100,SPY,-1.6222291074576276
2022-01-14,461.19000244140625,465.0899963378906,459.8999938964844,464.7200012207031,459.4010009765625,95890900,SPY,0.7654109500661516
2022-01-18,459.739990234375,459.9599914550781,455.30999755859375,456.489990234375,451.2651672363281,109709100,SPY,-0.7069213183615272
2022-01-19,458.1300048828125,459.6099853515625,451.4599914550781,451.75,446.5794372558594,109357600,SPY,-1.3926188668748023
2022-01-20,453.75,458.739990234375,444.5,446.75,441.63665771484375,122379700,SPY,-1.5426997245179064
2022-01-21,445.55999755859375,448.05999755859375,437.95001220703125,437.9800109863281,432.9670715332031,202271200,SPY,-1.7012269085643876
2022-01-24,432.0299987792969,440.3800048828125,420.760009765625,439.8399963378906,434.8057556152344,251783900,SPY,1.8077442725414765
2022-01-25,433.05999755859375,439.7200012207031,427.1499938964844,434.4700012207031,429.4972229003906,167997300,SPY,0.32559083500170183
2022-01-26,440.7200012207031,444.0400085449219,428.8599853515625,433.3800048828125,428.4197082519531,186391100,SPY,-1.6654556901344062
2022-01-27,438.260009765625,441.5899963378906,429.45001220703125,431.239990234375,426.3041687011719,149878300,SPY,-1.6017933132900268
2022-01-28,432.67999267578125,442.0,427.82000732421875,441.95001220703125,436.8916320800781,164457400,SPY,2.142465491395225
2022-01-31,441.239990234375,450.2799987792969,439.80999755859375,449.9100036621094,444.7604675292969,152251400,SPY,1.9649201386141573
2022-02-01,450.67999267578125,453.6300048828125,446.94000244140625,452.95001220703125,447.7657165527344,123155400,SPY,0.5036876648933137
2022-02-02,455.5,458.1199951171875,453.04998779296875,457.3500061035156,452.1153564453125,117361000,SPY,0.4061484310681943
